ano,municipio,uf,sexo,area,pop
2010,Gramado dos Loureiros,RS,Homens,Urbana,252
2010,Gramado dos Loureiros,RS,Homens,Rural,899
2010,Gramado dos Loureiros,RS,Mulheres,Urbana,274
2010,Gramado dos Loureiros,RS,Mulheres,Rural,844
2010,Gramado Xavier,RS,Homens,Urbana,243
2010,Gramado Xavier,RS,Homens,Rural,1801
2010,Gramado Xavier,RS,Mulheres,Urbana,286
2010,Gramado Xavier,RS,Mulheres,Rural,1640
2010,Gravataí,RS,Homens,Urbana,118532
2010,Gravataí,RS,Homens,Rural,6348
2010,Gravataí,RS,Mulheres,Urbana,124965
2010,Gravataí,RS,Mulheres,Rural,5815
2010,Guabiju,RS,Homens,Urbana,363
2010,Guabiju,RS,Homens,Rural,443
2010,Guabiju,RS,Mulheres,Urbana,375
2010,Guabiju,RS,Mulheres,Rural,417
2010,Guaíba,RS,Homens,Urbana,44980
2010,Guaíba,RS,Homens,Rural,1173
2010,Guaíba,RS,Mulheres,Urbana,48084
2010,Guaíba,RS,Mulheres,Rural,967
2010,Guaporé,RS,Homens,Urbana,10056
2010,Guaporé,RS,Homens,Rural,1068
2010,Guaporé,RS,Mulheres,Urbana,10764
2010,Guaporé,RS,Mulheres,Rural,926
2010,Guarani das Missões,RS,Homens,Urbana,2347
2010,Guarani das Missões,RS,Homens,Rural,1604
2010,Guarani das Missões,RS,Mulheres,Urbana,2683
2010,Guarani das Missões,RS,Mulheres,Rural,1481
2010,Harmonia,RS,Homens,Urbana,1233
2010,Harmonia,RS,Homens,Rural,918
2010,Harmonia,RS,Mulheres,Urbana,1223
2010,Harmonia,RS,Mulheres,Rural,880
2010,Herveiras,RS,Homens,Urbana,188
2010,Herveiras,RS,Homens,Rural,1355
2010,Herveiras,RS,Mulheres,Urbana,196
2010,Herveiras,RS,Mulheres,Rural,1215
2010,Horizontina,RS,Homens,Urbana,7019
2010,Horizontina,RS,Homens,Rural,1927
2010,Horizontina,RS,Mulheres,Urbana,7550
2010,Horizontina,RS,Mulheres,Rural,1852
2010,Hulha Negra,RS,Homens,Urbana,1446
2010,Hulha Negra,RS,Homens,Rural,1678
2010,Hulha Negra,RS,Mulheres,Urbana,1463
2010,Hulha Negra,RS,Mulheres,Rural,1456
2010,Humaitá,RS,Homens,Urbana,1363
2010,Humaitá,RS,Homens,Rural,1024
2010,Humaitá,RS,Mulheres,Urbana,1548
2010,Humaitá,RS,Mulheres,Rural,984
2010,Ibarama,RS,Homens,Urbana,510
2010,Ibarama,RS,Homens,Rural,1720
2010,Ibarama,RS,Mulheres,Urbana,543
2010,Ibarama,RS,Mulheres,Rural,1598
2010,Ibiaçá,RS,Homens,Urbana,1362
2010,Ibiaçá,RS,Homens,Rural,928
2010,Ibiaçá,RS,Mulheres,Urbana,1487
2010,Ibiaçá,RS,Mulheres,Rural,933
2010,Ibiraiaras,RS,Homens,Urbana,1874
2010,Ibiraiaras,RS,Homens,Rural,1714
2010,Ibiraiaras,RS,Mulheres,Urbana,1943
2010,Ibiraiaras,RS,Mulheres,Rural,1640
2010,Ibirapuitã,RS,Homens,Urbana,1170
2010,Ibirapuitã,RS,Homens,Rural,893
2010,Ibirapuitã,RS,Mulheres,Urbana,1221
2010,Ibirapuitã,RS,Mulheres,Rural,777
2010,Ibirubá,RS,Homens,Urbana,7431
2010,Ibirubá,RS,Homens,Rural,2041
2010,Ibirubá,RS,Mulheres,Urbana,7911
2010,Ibirubá,RS,Mulheres,Rural,1927
2010,Igrejinha,RS,Homens,Urbana,14714
2010,Igrejinha,RS,Homens,Rural,747
2010,Igrejinha,RS,Mulheres,Urbana,15476
2010,Igrejinha,RS,Mulheres,Rural,723
2010,Ijuí,RS,Homens,Urbana,34351
2010,Ijuí,RS,Homens,Rural,3761
2010,Ijuí,RS,Mulheres,Urbana,37199
2010,Ijuí,RS,Mulheres,Rural,3604
2010,Ilópolis,RS,Homens,Urbana,1055
2010,Ilópolis,RS,Homens,Rural,1000
2010,Ilópolis,RS,Mulheres,Urbana,1152
2010,Ilópolis,RS,Mulheres,Rural,895
2010,Imbé,RS,Homens,Urbana,8658
2010,Imbé,RS,Homens,Rural,5
2010,Imbé,RS,Mulheres,Urbana,9003
2010,Imbé,RS,Mulheres,Rural,4
2010,Imigrante,RS,Homens,Urbana,727
2010,Imigrante,RS,Homens,Rural,768
2010,Imigrante,RS,Mulheres,Urbana,772
2010,Imigrante,RS,Mulheres,Rural,756
2010,Independência,RS,Homens,Urbana,2038
2010,Independência,RS,Homens,Rural,1255
2010,Independência,RS,Mulheres,Urbana,2119
2010,Independência,RS,Mulheres,Rural,1206
2010,Inhacorá,RS,Homens,Urbana,676
2010,Inhacorá,RS,Homens,Rural,472
2010,Inhacorá,RS,Mulheres,Urbana,670
2010,Inhacorá,RS,Mulheres,Rural,449
2010,Ipê,RS,Homens,Urbana,1427
2010,Ipê,RS,Homens,Rural,1656
2010,Ipê,RS,Mulheres,Urbana,1486
2010,Ipê,RS,Mulheres,Rural,1447
2010,Ipiranga do Sul,RS,Homens,Urbana,334
2010,Ipiranga do Sul,RS,Homens,Rural,638
2010,Ipiranga do Sul,RS,Mulheres,Urbana,345
2010,Ipiranga do Sul,RS,Mulheres,Rural,627
2010,Iraí,RS,Homens,Urbana,2179
2010,Iraí,RS,Homens,Rural,1896
2010,Iraí,RS,Mulheres,Urbana,2278
2010,Iraí,RS,Mulheres,Rural,1725
2010,Itaara,RS,Homens,Urbana,1983
2010,Itaara,RS,Homens,Rural,560
2010,Itaara,RS,Mulheres,Urbana,1985
2010,Itaara,RS,Mulheres,Rural,482
2010,Itacurubi,RS,Homens,Urbana,563
2010,Itacurubi,RS,Homens,Rural,1215
2010,Itacurubi,RS,Mulheres,Urbana,621
2010,Itacurubi,RS,Mulheres,Rural,1042
2010,Itapuca,RS,Homens,Urbana,272
2010,Itapuca,RS,Homens,Rural,961
2010,Itapuca,RS,Mulheres,Urbana,286
2010,Itapuca,RS,Mulheres,Rural,825
2010,Itaqui,RS,Homens,Urbana,16317
2010,Itaqui,RS,Homens,Rural,2717
2010,Itaqui,RS,Mulheres,Urbana,16994
2010,Itaqui,RS,Mulheres,Rural,2131
2010,Itati,RS,Homens,Urbana,108
2010,Itati,RS,Homens,Rural,1232
2010,Itati,RS,Mulheres,Urbana,104
2010,Itati,RS,Mulheres,Rural,1140
2010,Itatiba do Sul,RS,Homens,Urbana,868
2010,Itatiba do Sul,RS,Homens,Rural,1310
2010,Itatiba do Sul,RS,Mulheres,Urbana,861
2010,Itatiba do Sul,RS,Mulheres,Rural,1132
2010,Ivorá,RS,Homens,Urbana,309
2010,Ivorá,RS,Homens,Rural,788
2010,Ivorá,RS,Mulheres,Urbana,396
2010,Ivorá,RS,Mulheres,Rural,663
2010,Ivoti,RS,Homens,Urbana,8845
2010,Ivoti,RS,Homens,Rural,956
2010,Ivoti,RS,Mulheres,Urbana,9217
2010,Ivoti,RS,Mulheres,Rural,856
2010,Jaboticaba,RS,Homens,Urbana,719
2010,Jaboticaba,RS,Homens,Rural,1362
2010,Jaboticaba,RS,Mulheres,Urbana,768
2010,Jaboticaba,RS,Mulheres,Rural,1249
2010,Jacuizinho,RS,Homens,Urbana,273
2010,Jacuizinho,RS,Homens,Rural,1010
2010,Jacuizinho,RS,Mulheres,Urbana,289
2010,Jacuizinho,RS,Mulheres,Rural,935
2010,Jacutinga,RS,Homens,Urbana,1238
2010,Jacutinga,RS,Homens,Rural,543
2010,Jacutinga,RS,Mulheres,Urbana,1335
2010,Jacutinga,RS,Mulheres,Rural,517
2010,Jaguarão,RS,Homens,Urbana,12562
2010,Jaguarão,RS,Homens,Rural,1026
2010,Jaguarão,RS,Mulheres,Urbana,13543
2010,Jaguarão,RS,Mulheres,Rural,800
2010,Jaguari,RS,Homens,Urbana,3132
2010,Jaguari,RS,Homens,Rural,2606
2010,Jaguari,RS,Mulheres,Urbana,3399
2010,Jaguari,RS,Mulheres,Rural,2336
2010,Jaquirana,RS,Homens,Urbana,1187
2010,Jaquirana,RS,Homens,Rural,955
2010,Jaquirana,RS,Mulheres,Urbana,1243
2010,Jaquirana,RS,Mulheres,Rural,792
2010,Jari,RS,Homens,Urbana,303
2010,Jari,RS,Homens,Rural,1581
2010,Jari,RS,Mulheres,Urbana,310
2010,Jari,RS,Mulheres,Rural,1381
2010,Jóia,RS,Homens,Urbana,1016
2010,Jóia,RS,Homens,Rural,3290
2010,Jóia,RS,Mulheres,Urbana,1073
2010,Jóia,RS,Mulheres,Rural,2952
2010,Júlio de Castilhos,RS,Homens,Urbana,7793
2010,Júlio de Castilhos,RS,Homens,Rural,1833
2010,Júlio de Castilhos,RS,Mulheres,Urbana,8313
2010,Júlio de Castilhos,RS,Mulheres,Rural,1640
2010,Lagoa Bonita do Sul,RS,Homens,Urbana,190
2010,Lagoa Bonita do Sul,RS,Homens,Rural,1213
2010,Lagoa Bonita do Sul,RS,Mulheres,Urbana,194
2010,Lagoa Bonita do Sul,RS,Mulheres,Rural,1065
2010,Lagoão,RS,Homens,Urbana,805
2010,Lagoão,RS,Homens,Rural,2390
2010,Lagoão,RS,Mulheres,Urbana,850
2010,Lagoão,RS,Mulheres,Rural,2140
2010,Lagoa dos Três Cantos,RS,Homens,Urbana,386
2010,Lagoa dos Três Cantos,RS,Homens,Rural,390
2010,Lagoa dos Três Cantos,RS,Mulheres,Urbana,421
2010,Lagoa dos Três Cantos,RS,Mulheres,Rural,401
2010,Lagoa Vermelha,RS,Homens,Urbana,11759
2010,Lagoa Vermelha,RS,Homens,Rural,1805
2010,Lagoa Vermelha,RS,Mulheres,Urbana,12377
2010,Lagoa Vermelha,RS,Mulheres,Rural,1584
2010,Lajeado,RS,Homens,Urbana,34588
2010,Lajeado,RS,Homens,Rural,143
2010,Lajeado,RS,Mulheres,Urbana,36592
2010,Lajeado,RS,Mulheres,Rural,122
2010,Lajeado do Bugre,RS,Homens,Urbana,323
2010,Lajeado do Bugre,RS,Homens,Rural,930
2010,Lajeado do Bugre,RS,Mulheres,Urbana,383
2010,Lajeado do Bugre,RS,Mulheres,Rural,851
2010,Lavras do Sul,RS,Homens,Urbana,2240
2010,Lavras do Sul,RS,Homens,Rural,1535
2010,Lavras do Sul,RS,Mulheres,Urbana,2518
2010,Lavras do Sul,RS,Mulheres,Rural,1386
2010,Liberato Salzano,RS,Homens,Urbana,637
2010,Liberato Salzano,RS,Homens,Rural,2312
2010,Liberato Salzano,RS,Mulheres,Urbana,660
2010,Liberato Salzano,RS,Mulheres,Rural,2171
2010,Lindolfo Collor,RS,Homens,Urbana,2202
2010,Lindolfo Collor,RS,Homens,Rural,477
2010,Lindolfo Collor,RS,Mulheres,Urbana,2085
2010,Lindolfo Collor,RS,Mulheres,Rural,463
2010,Linha Nova,RS,Homens,Urbana,190
2010,Linha Nova,RS,Homens,Rural,618
2010,Linha Nova,RS,Mulheres,Urbana,226
2010,Linha Nova,RS,Mulheres,Rural,590
2010,Machadinho,RS,Homens,Urbana,1658
2010,Machadinho,RS,Homens,Rural,1099
2010,Machadinho,RS,Mulheres,Urbana,1727
2010,Machadinho,RS,Mulheres,Rural,1026
2010,Maçambará,RS,Homens,Urbana,641
2010,Maçambará,RS,Homens,Rural,1777
2010,Maçambará,RS,Mulheres,Urbana,669
2010,Maçambará,RS,Mulheres,Rural,1651
2010,Mampituba,RS,Homens,Urbana,280
2010,Mampituba,RS,Homens,Rural,1271
2010,Mampituba,RS,Mulheres,Urbana,288
2010,Mampituba,RS,Mulheres,Rural,1164
2010,Manoel Viana,RS,Homens,Urbana,2589
2010,Manoel Viana,RS,Homens,Rural,967
2010,Manoel Viana,RS,Mulheres,Urbana,2773
2010,Manoel Viana,RS,Mulheres,Rural,743
2010,Maquiné,RS,Homens,Urbana,1006
2010,Maquiné,RS,Homens,Rural,2517
2010,Maquiné,RS,Mulheres,Urbana,1058
2010,Maquiné,RS,Mulheres,Rural,2324
2010,Maratá,RS,Homens,Urbana,364
2010,Maratá,RS,Homens,Rural,908
2010,Maratá,RS,Mulheres,Urbana,389
2010,Maratá,RS,Mulheres,Rural,866
2010,Marau,RS,Homens,Urbana,15536
2010,Marau,RS,Homens,Rural,2494
2010,Marau,RS,Mulheres,Urbana,16022
2010,Marau,RS,Mulheres,Rural,2312
2010,Marcelino Ramos,RS,Homens,Urbana,1310
2010,Marcelino Ramos,RS,Homens,Rural,1245
2010,Marcelino Ramos,RS,Mulheres,Urbana,1412
2010,Marcelino Ramos,RS,Mulheres,Rural,1167
2010,Mariana Pimentel,RS,Homens,Urbana,314
2010,Mariana Pimentel,RS,Homens,Rural,1656
2010,Mariana Pimentel,RS,Mulheres,Urbana,324
2010,Mariana Pimentel,RS,Mulheres,Rural,1474
2010,Mariano Moro,RS,Homens,Urbana,576
2010,Mariano Moro,RS,Homens,Rural,557
2010,Mariano Moro,RS,Mulheres,Urbana,577
2010,Mariano Moro,RS,Mulheres,Rural,500
2010,Marques de Souza,RS,Homens,Urbana,741
2010,Marques de Souza,RS,Homens,Rural,1298
2010,Marques de Souza,RS,Mulheres,Urbana,804
2010,Marques de Souza,RS,Mulheres,Rural,1225
2010,Mata,RS,Homens,Urbana,1258
2010,Mata,RS,Homens,Rural,1317
2010,Mata,RS,Mulheres,Urbana,1360
2010,Mata,RS,Mulheres,Rural,1176
2010,Mato Castelhano,RS,Homens,Urbana,259
2010,Mato Castelhano,RS,Homens,Rural,1033
2010,Mato Castelhano,RS,Mulheres,Urbana,262
2010,Mato Castelhano,RS,Mulheres,Rural,916
2010,Mato Leitão,RS,Homens,Urbana,787
2010,Mato Leitão,RS,Homens,Rural,1150
2010,Mato Leitão,RS,Mulheres,Urbana,834
2010,Mato Leitão,RS,Mulheres,Rural,1094
2010,Mato Queimado,RS,Homens,Urbana,216
2010,Mato Queimado,RS,Homens,Rural,686
2010,Mato Queimado,RS,Mulheres,Urbana,263
2010,Mato Queimado,RS,Mulheres,Rural,634
2010,Maximiliano de Almeida,RS,Homens,Urbana,1441
2010,Maximiliano de Almeida,RS,Homens,Rural,1026
2010,Maximiliano de Almeida,RS,Mulheres,Urbana,1533
2010,Maximiliano de Almeida,RS,Mulheres,Rural,911
2010,Minas do Leão,RS,Homens,Urbana,3609
2010,Minas do Leão,RS,Homens,Rural,169
2010,Minas do Leão,RS,Mulheres,Urbana,3731
2010,Minas do Leão,RS,Mulheres,Rural,122
2010,Miraguaí,RS,Homens,Urbana,977
2010,Miraguaí,RS,Homens,Rural,1436
2010,Miraguaí,RS,Mulheres,Urbana,1092
2010,Miraguaí,RS,Mulheres,Rural,1350
2010,Montauri,RS,Homens,Urbana,318
2010,Montauri,RS,Homens,Rural,476
2010,Montauri,RS,Mulheres,Urbana,326
2010,Montauri,RS,Mulheres,Rural,422
2010,Monte Alegre dos Campos,RS,Homens,Urbana,321
2010,Monte Alegre dos Campos,RS,Homens,Rural,1340
2010,Monte Alegre dos Campos,RS,Mulheres,Urbana,324
2010,Monte Alegre dos Campos,RS,Mulheres,Rural,1117
2010,Monte Belo do Sul,RS,Homens,Urbana,368
2010,Monte Belo do Sul,RS,Homens,Rural,977
2010,Monte Belo do Sul,RS,Mulheres,Urbana,402
2010,Monte Belo do Sul,RS,Mulheres,Rural,923
2010,Montenegro,RS,Homens,Urbana,26056
2010,Montenegro,RS,Homens,Rural,3189
2010,Montenegro,RS,Mulheres,Urbana,27573
2010,Montenegro,RS,Mulheres,Rural,2597
2010,Mormaço,RS,Homens,Urbana,308
2010,Mormaço,RS,Homens,Rural,1088
2010,Mormaço,RS,Mulheres,Urbana,292
2010,Mormaço,RS,Mulheres,Rural,1061
2010,Morrinhos do Sul,RS,Homens,Urbana,633
2010,Morrinhos do Sul,RS,Homens,Rural,984
2010,Morrinhos do Sul,RS,Mulheres,Urbana,667
2010,Morrinhos do Sul,RS,Mulheres,Rural,898
2010,Morro Redondo,RS,Homens,Urbana,1257
2010,Morro Redondo,RS,Homens,Rural,1878
2010,Morro Redondo,RS,Mulheres,Urbana,1391
2010,Morro Redondo,RS,Mulheres,Rural,1701
2010,Morro Reuter,RS,Homens,Urbana,2410
2010,Morro Reuter,RS,Homens,Rural,439
2010,Morro Reuter,RS,Mulheres,Urbana,2431
2010,Morro Reuter,RS,Mulheres,Rural,396
2010,Mostardas,RS,Homens,Urbana,4069
2010,Mostardas,RS,Homens,Rural,2118
2010,Mostardas,RS,Mulheres,Urbana,4074
2010,Mostardas,RS,Mulheres,Rural,1863
2010,Muçum,RS,Homens,Urbana,1920
2010,Muçum,RS,Homens,Rural,380
2010,Muçum,RS,Mulheres,Urbana,2124
2010,Muçum,RS,Mulheres,Rural,367
2010,Muitos Capões,RS,Homens,Urbana,478
2010,Muitos Capões,RS,Homens,Rural,1057
2010,Muitos Capões,RS,Mulheres,Urbana,492
2010,Muitos Capões,RS,Mulheres,Rural,961
2010,Muliterno,RS,Homens,Urbana,246
2010,Muliterno,RS,Homens,Rural,677
2010,Muliterno,RS,Mulheres,Urbana,262
2010,Muliterno,RS,Mulheres,Rural,628
2010,Não-Me-Toque,RS,Homens,Urbana,6847
2010,Não-Me-Toque,RS,Homens,Rural,1008
2010,Não-Me-Toque,RS,Mulheres,Urbana,7119
2010,Não-Me-Toque,RS,Mulheres,Rural,962
2010,Nicolau Vergueiro,RS,Homens,Urbana,308
2010,Nicolau Vergueiro,RS,Homens,Rural,554
2010,Nicolau Vergueiro,RS,Mulheres,Urbana,328
2010,Nicolau Vergueiro,RS,Mulheres,Rural,531
2010,Nonoai,RS,Homens,Urbana,4373
2010,Nonoai,RS,Homens,Rural,1559
2010,Nonoai,RS,Mulheres,Urbana,4692
2010,Nonoai,RS,Mulheres,Rural,1450
2010,Nova Alvorada,RS,Homens,Urbana,651
2010,Nova Alvorada,RS,Homens,Rural,947
2010,Nova Alvorada,RS,Mulheres,Urbana,681
2010,Nova Alvorada,RS,Mulheres,Rural,903
2010,Nova Araçá,RS,Homens,Urbana,1387
2010,Nova Araçá,RS,Homens,Rural,570
2010,Nova Araçá,RS,Mulheres,Urbana,1493
2010,Nova Araçá,RS,Mulheres,Rural,551
2010,Nova Bassano,RS,Homens,Urbana,2763
2010,Nova Bassano,RS,Homens,Rural,1717
2010,Nova Bassano,RS,Mulheres,Urbana,2751
2010,Nova Bassano,RS,Mulheres,Rural,1609
2010,Nova Boa Vista,RS,Homens,Urbana,283
2010,Nova Boa Vista,RS,Homens,Rural,698
2010,Nova Boa Vista,RS,Mulheres,Urbana,295
2010,Nova Boa Vista,RS,Mulheres,Rural,684
2010,Nova Bréscia,RS,Homens,Urbana,739
2010,Nova Bréscia,RS,Homens,Rural,890
2010,Nova Bréscia,RS,Mulheres,Urbana,772
2010,Nova Bréscia,RS,Mulheres,Rural,783
2010,Nova Candelária,RS,Homens,Urbana,353
2010,Nova Candelária,RS,Homens,Rural,1052
2010,Nova Candelária,RS,Mulheres,Urbana,356
2010,Nova Candelária,RS,Mulheres,Rural,990
2010,Nova Esperança do Sul,RS,Homens,Urbana,1746
2010,Nova Esperança do Sul,RS,Homens,Rural,560
2010,Nova Esperança do Sul,RS,Mulheres,Urbana,1853
2010,Nova Esperança do Sul,RS,Mulheres,Rural,512
2010,Nova Hartz,RS,Homens,Urbana,7544
2010,Nova Hartz,RS,Homens,Rural,1528
2010,Nova Hartz,RS,Mulheres,Urbana,7725
2010,Nova Hartz,RS,Mulheres,Rural,1549
2010,Nova Pádua,RS,Homens,Urbana,377
2010,Nova Pádua,RS,Homens,Rural,881
2010,Nova Pádua,RS,Mulheres,Urbana,355
2010,Nova Pádua,RS,Mulheres,Rural,837
2010,Nova Palma,RS,Homens,Urbana,1499
2010,Nova Palma,RS,Homens,Rural,1718
2010,Nova Palma,RS,Mulheres,Urbana,1584
2010,Nova Palma,RS,Mulheres,Rural,1541
2010,Nova Petrópolis,RS,Homens,Urbana,6851
2010,Nova Petrópolis,RS,Homens,Rural,2519
2010,Nova Petrópolis,RS,Mulheres,Urbana,7283
2010,Nova Petrópolis,RS,Mulheres,Rural,2392
2010,Nova Prata,RS,Homens,Urbana,9153
2010,Nova Prata,RS,Homens,Rural,2150
2010,Nova Prata,RS,Mulheres,Urbana,9506
2010,Nova Prata,RS,Mulheres,Rural,2021
2010,Nova Ramada,RS,Homens,Urbana,313
2010,Nova Ramada,RS,Homens,Rural,933
2010,Nova Ramada,RS,Mulheres,Urbana,357
2010,Nova Ramada,RS,Mulheres,Rural,834
2010,Nova Roma do Sul,RS,Homens,Urbana,790
2010,Nova Roma do Sul,RS,Homens,Rural,918
2010,Nova Roma do Sul,RS,Mulheres,Urbana,795
2010,Nova Roma do Sul,RS,Mulheres,Rural,840
2010,Nova Santa Rita,RS,Homens,Urbana,9759
2010,Nova Santa Rita,RS,Homens,Rural,1682
2010,Nova Santa Rita,RS,Mulheres,Urbana,9716
2010,Nova Santa Rita,RS,Mulheres,Rural,1559
2010,Novo Cabrais,RS,Homens,Urbana,265
2010,Novo Cabrais,RS,Homens,Rural,1681
2010,Novo Cabrais,RS,Mulheres,Urbana,280
2010,Novo Cabrais,RS,Mulheres,Rural,1629
2010,Novo Hamburgo,RS,Homens,Urbana,113628
2010,Novo Hamburgo,RS,Homens,Rural,2138
2010,Novo Hamburgo,RS,Mulheres,Urbana,121170
2010,Novo Hamburgo,RS,Mulheres,Rural,2004
2010,Novo Machado,RS,Homens,Urbana,739
2010,Novo Machado,RS,Homens,Rural,1209
2010,Novo Machado,RS,Mulheres,Urbana,814
2010,Novo Machado,RS,Mulheres,Rural,1163
2010,Novo Tiradentes,RS,Homens,Urbana,328
2010,Novo Tiradentes,RS,Homens,Rural,863
2010,Novo Tiradentes,RS,Mulheres,Urbana,326
2010,Novo Tiradentes,RS,Mulheres,Rural,760
2010,Novo Xingu,RS,Homens,Urbana,262
2010,Novo Xingu,RS,Homens,Rural,599
2010,Novo Xingu,RS,Mulheres,Urbana,292
2010,Novo Xingu,RS,Mulheres,Rural,604
2010,Novo Barreiro,RS,Homens,Urbana,640
2010,Novo Barreiro,RS,Homens,Rural,1392
2010,Novo Barreiro,RS,Mulheres,Urbana,666
2010,Novo Barreiro,RS,Mulheres,Rural,1280
2010,Osório,RS,Homens,Urbana,18257
2010,Osório,RS,Homens,Rural,1900
2010,Osório,RS,Mulheres,Urbana,19660
2010,Osório,RS,Mulheres,Rural,1089
2010,Paim Filho,RS,Homens,Urbana,1083
2010,Paim Filho,RS,Homens,Rural,1028
2010,Paim Filho,RS,Mulheres,Urbana,1170
2010,Paim Filho,RS,Mulheres,Rural,962
2010,Palmares do Sul,RS,Homens,Urbana,4854
2010,Palmares do Sul,RS,Homens,Rural,608
2010,Palmares do Sul,RS,Mulheres,Urbana,4949
2010,Palmares do Sul,RS,Mulheres,Rural,558
2010,Palmeira das Missões,RS,Homens,Urbana,14313
2010,Palmeira das Missões,RS,Homens,Rural,2328
2010,Palmeira das Missões,RS,Mulheres,Urbana,15518
2010,Palmeira das Missões,RS,Mulheres,Rural,2169
2010,Palmitinho,RS,Homens,Urbana,1669
2010,Palmitinho,RS,Homens,Rural,1825
2010,Palmitinho,RS,Mulheres,Urbana,1724
2010,Palmitinho,RS,Mulheres,Rural,1702
2010,Panambi,RS,Homens,Urbana,17229
2010,Panambi,RS,Homens,Rural,1784
2010,Panambi,RS,Mulheres,Urbana,17333
2010,Panambi,RS,Mulheres,Rural,1712
2010,Pantano Grande,RS,Homens,Urbana,4078
2010,Pantano Grande,RS,Homens,Rural,831
2010,Pantano Grande,RS,Mulheres,Urbana,4236
2010,Pantano Grande,RS,Mulheres,Rural,750
2010,Paraí,RS,Homens,Urbana,1902
2010,Paraí,RS,Homens,Rural,1549
2010,Paraí,RS,Mulheres,Urbana,1914
2010,Paraí,RS,Mulheres,Rural,1447
2010,Paraíso do Sul,RS,Homens,Urbana,1393
2010,Paraíso do Sul,RS,Homens,Rural,2301
2010,Paraíso do Sul,RS,Mulheres,Urbana,1459
2010,Paraíso do Sul,RS,Mulheres,Rural,2183
2010,Pareci Novo,RS,Homens,Urbana,487
2010,Pareci Novo,RS,Homens,Rural,1297
2010,Pareci Novo,RS,Mulheres,Urbana,494
2010,Pareci Novo,RS,Mulheres,Rural,1233
2010,Parobé,RS,Homens,Urbana,23982
2010,Parobé,RS,Homens,Rural,1467
2010,Parobé,RS,Mulheres,Urbana,24651
2010,Parobé,RS,Mulheres,Rural,1402
2010,Passa Sete,RS,Homens,Urbana,272
2010,Passa Sete,RS,Homens,Rural,2406
2010,Passa Sete,RS,Mulheres,Urbana,283
2010,Passa Sete,RS,Mulheres,Rural,2193
2010,Passo do Sobrado,RS,Homens,Urbana,655
2010,Passo do Sobrado,RS,Homens,Rural,2341
2010,Passo do Sobrado,RS,Mulheres,Urbana,774
2010,Passo do Sobrado,RS,Mulheres,Rural,2241
2010,Passo Fundo,RS,Homens,Urbana,85646
2010,Passo Fundo,RS,Homens,Rural,2404
2010,Passo Fundo,RS,Mulheres,Urbana,94474
2010,Passo Fundo,RS,Mulheres,Rural,2302
2010,Paulo Bento,RS,Homens,Urbana,291
2010,Paulo Bento,RS,Homens,Rural,835
2010,Paulo Bento,RS,Mulheres,Urbana,303
2010,Paulo Bento,RS,Mulheres,Rural,767
2010,Paverama,RS,Homens,Urbana,2021
2010,Paverama,RS,Homens,Rural,2029
2010,Paverama,RS,Mulheres,Urbana,2077
2010,Paverama,RS,Mulheres,Rural,1917
2010,Pedras Altas,RS,Homens,Urbana,357
2010,Pedras Altas,RS,Homens,Rural,804
2010,Pedras Altas,RS,Mulheres,Urbana,411
2010,Pedras Altas,RS,Mulheres,Rural,640
2010,Pedro Osório,RS,Homens,Urbana,3538
2010,Pedro Osório,RS,Homens,Rural,288
2010,Pedro Osório,RS,Mulheres,Urbana,3763
2010,Pedro Osório,RS,Mulheres,Rural,222
2010,Pejuçara,RS,Homens,Urbana,1312
2010,Pejuçara,RS,Homens,Rural,696
2010,Pejuçara,RS,Mulheres,Urbana,1360
2010,Pejuçara,RS,Mulheres,Rural,605
2010,Pelotas,RS,Homens,Urbana,142848
2010,Pelotas,RS,Homens,Rural,11350
2010,Pelotas,RS,Mulheres,Urbana,163345
2010,Pelotas,RS,Mulheres,Rural,10732
2010,Picada Café,RS,Homens,Urbana,2268
2010,Picada Café,RS,Homens,Rural,326
2010,Picada Café,RS,Mulheres,Urbana,2291
2010,Picada Café,RS,Mulheres,Rural,297
2010,Pinhal,RS,Homens,Urbana,622
2010,Pinhal,RS,Homens,Rural,652
2010,Pinhal,RS,Mulheres,Urbana,668
2010,Pinhal,RS,Mulheres,Rural,571
2010,Pinhal da Serra,RS,Homens,Urbana,237
2010,Pinhal da Serra,RS,Homens,Rural,873
2010,Pinhal da Serra,RS,Mulheres,Urbana,241
2010,Pinhal da Serra,RS,Mulheres,Rural,779
2010,Pinhal Grande,RS,Homens,Urbana,930
2010,Pinhal Grande,RS,Homens,Rural,1384
2010,Pinhal Grande,RS,Mulheres,Urbana,965
2010,Pinhal Grande,RS,Mulheres,Rural,1192
2010,Pinheirinho do Vale,RS,Homens,Urbana,439
2010,Pinheirinho do Vale,RS,Homens,Rural,1838
2010,Pinheirinho do Vale,RS,Mulheres,Urbana,476
2010,Pinheirinho do Vale,RS,Mulheres,Rural,1744
2010,Pinheiro Machado,RS,Homens,Urbana,4655
2010,Pinheiro Machado,RS,Homens,Rural,1726
2010,Pinheiro Machado,RS,Mulheres,Urbana,5129
2010,Pinheiro Machado,RS,Mulheres,Rural,1270
2010,Pirapó,RS,Homens,Urbana,368
2010,Pirapó,RS,Homens,Rural,1030
2010,Pirapó,RS,Mulheres,Urbana,409
2010,Pirapó,RS,Mulheres,Rural,950
2010,Piratini,RS,Homens,Urbana,5569
2010,Piratini,RS,Homens,Rural,4539
